127.0.0.1 - - [26/May/2019:11:24:03 +0000] "POST /wp-cron.php?doing_wp_cron=1558869843.7309598922729492187500 HTTP/1.0" 200 0 "http://blog.local/wp-cron.php?doing_wp_cron=1558869843.7309598922729492187500" "WordPress/5.2.1; http://blog.local"
127.0.0.1 - - [26/May/2019:11:24:03 +0000] "GET /2019/05/26/hello-world/ HTTP/1.0" 200 17619 "http://blog.local/2019/05/26/hello-world/" "WordPress/5.2.1; http://blog.local"
127.0.0.1 - - [26/May/2019:11:41:39 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=twentynineteen&_wpnonce=64e352b5c5 HTTP/1.0" 302 0 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:40 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 45984 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:42 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=understrap&_wpnonce=c603aa3598 HTTP/1.0" 302 0 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:43 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 46422 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:49 +0000] "GET /wp-admin/options-reading.php HTTP/1.0" 200 28018 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:41:49 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:42:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:42:53 +0000] "GET /wp-admin/options-reading.php HTTP/1.0" 200 28018 "http://blog.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:42:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:43:53 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:43:57 +0000] "POST /wp-admin/options.php HTTP/1.0" 302 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:43:57 +0000] "GET /wp-admin/options-reading.php?settings-updated=true HTTP/1.0" 200 28348 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:43:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:44:07 +0000] "GET / HTTP/1.0" 200 17417 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:44:08 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:44:13 +0000] "GET /wp-content/themes/understrap/css/theme.min.css.map HTTP/1.0" 200 659604 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:19 +0000] "GET /wp-admin/ HTTP/1.0" 200 56958 "http://blog.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:20 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.2.1 HTTP/1.0" 200 108792 "http://blog.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:20 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.2.1 HTTP/1.0" 200 340569 "http://blog.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:20 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.2.1 HTTP/1.0" 200 201161 "http://blog.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:20 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:27 +0000] "GET /wp-admin/options-reading.php HTTP/1.0" 200 28183 "http://blog.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:27 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter&ver=5.2.1 HTTP/1.0" 200 29247 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:34 +0000] "POST /wp-admin/options.php HTTP/1.0" 302 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:34 +0000] "GET /wp-admin/options-reading.php?settings-updated=true HTTP/1.0" 200 28183 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:45:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:46:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:46:44 +0000] "GET /wp-admin/options-general.php HTTP/1.0" 200 64419 "http://blog.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:46:45 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:46:45 +0000] "GET /wp-admin/options-general.php HTTP/1.0" 200 64419 "http://blog.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:46:46 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://blog.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:47:06 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 48108 "http://blog.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
127.0.0.1 - - [26/May/2019:11:47:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,jquery-ui-widget,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,ta&load%5B%5D=gs-suggest,inline-edit-post&ver=5.2.1 HTTP/1.0" 200 69306 "http://blog.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
